Statement,Label
Bill Howell has been the consistent force behind every major tax increase in Virginia in the last decade.,FALSE
"More than 9,000 Rhode Island voters used the Moderate Party master lever mechanism and they didnt have a single Moderate on their ballot.",FALSE
President Obama is attacking Paul Ryan on Medicare even though it is his administration with the help of Jim Langevin who cut $716 billion from Medicare.,FALSE
Says Hillary Clinton has even deleted this record of total support (for the Trans-Pacific Partnership trade agreement) from her book.,FALSE
"Obama says Iran is a 'tiny' country, 'doesn't pose a serious threat.'",FALSE
Barbara Boxers worried about the weather instead of terrorism as the biggest threat to national security.,FALSE
We spend three times more on entitlements and debt services than we do on defense.,FALSE
"In the 2014 elections, the American people overwhelmingly said we dont want Obamacare and we dont want amnesty.",FALSE
Dan Patrick got caught not paying his taxes and pocketed his employees payroll taxes.,FALSE
Says Merrick Garland authored an opinion that resulted in the release of 17 Guantanamo Bay prisoners who were part of a group of violent Islamist extremists the State Department had designated as terrorists.,FALSE
"Congress has 11 percent approval ratings, yet 96.4 percent of incumbent lawmakers were re-elected in 2014.",FALSE
Letting the Bush tax cuts expire would raise taxes on small businesses.,FALSE
"Statistics bear out that any time a country, a state, makes more restrictive abortion laws ... fatalities go up and abortions actually increase.",FALSE
The presidents budget would take ... non-defense spending to its lowest level ... as a percentage of the economy since JFK.,FALSE
"Of the approximately 6 million disenfranchised felons in the United States, one-quarter are Floridians.",FALSE
"Obama ""basically threatened to bomb Pakistan.""",FALSE
The Governor did not consult members of his own party before he released his [transportation] plan.,FALSE
Ohio has lost more population than every other state in the country except for two.,FALSE
"Here in California, Donald Trump has given $12,000 to Jerry Brown, Gavin Newsom and Kamala Harris.",FALSE
Gov. Rick Perry has overseen the highest Texas unemployment in 22 years.,FALSE
On support for the auto bailouts.,FALSE
"Ed Gillespies 2006 book promoted an individual health care mandate, and recommends that it be enforced by the IRS through the income tax code.",FALSE
When Republican extremists tried to take away abortion rights Blake Rocap stopped them.,FALSE
Says Obama refuses to recognize Jerusalem as the capital of Israel.,FALSE
Says he helped to draft parts of the Dodd-Frank Wall Street reform bill.,FALSE
Says income tax rates under Eisenhower were as high as 90 percent.,FALSE
American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs.,FALSE
"Romneys Medicare plan was estimated to cost the average senior about $6,000 a year.",FALSE
"If we had the same staffing ratio (of officers to residents) as Seattle, wed have 300 more officers in our department.",FALSE
Department of Veterans Affairs doctors are prohibited from recommending medical marijuana.,FALSE
"When career politician Daniel Webster became speaker of the House, he wasted $32,000 of our money on a spiral staircase for his office.",FALSE
Texas had the highest level of turnout than ever before in the primary.,FALSE
"Says the difference between her and Barack Obama is ""about 35 years of experience.""",FALSE
22 veterans take their own lives each day.,FALSE
"The United States is the only major country on earth that doesnt guarantee health care to all people as a right, not a privilege.",FALSE
Said former U.S. Ambassador to Kenya Scott Gration was forced to resign two years ago because of his personal use of emails.,FALSE
Says Florida is a model for successful pretrial release programs.,FALSE
If you have ever visited Nashville or Washington D.C. you will see MANY names and initials carved into ... desks.,FALSE
Redistribution has never been a characteristic of America.,FALSE
Tampa is the strip club capital of the world.,FALSE
Said they reached a power-sharing agreement with Republican Lt. Gov. Casey Cagle,FALSE
Says between 6 and 20 bicycles can be parked in the space required by one car.,FALSE
I unsealed my records at Marquette University.,FALSE
Says that U.S. Rep. Allen West is a constituent of mine.,FALSE
"The U.S. gives foreign aid to Cuba and Venezuela, even though those countries are our enemies.",FALSE
Says Texas wildfires are linked to climate change.,FALSE
"if the Agreement goes into effect, the millions of Mexican citizens who will become eligible for Social Security benefits may have a far stronger claim to benefits and protection against cuts than U.S. citizens!",FALSE
"Earlier this year, [John DePetro] was accused of sexually assaulting a female co-worker.",FALSE
"Photo of ""tea party"" protests shows crowd sprawling from Capitol to Washington Monument",FALSE
The approval of the United States was 20 points higher when (Hillary Clinton) left the secretary of states office than when she took it.,FALSE
Every one of the 67 supervisors of elections in Florida refused to carry out the effort to remove noncitizens from the voter rolls.,FALSE
Bill Richardson is the only major Democratic candidate with a plan to withdraw all American troops from Iraq. All of the other major Democratic candidates support leaving American troops in Iraq indefinitely.,FALSE
I earned more votes in the state of Wisconsin than Donald Trump did in New York.,FALSE
"There are 278 Republicans in Congress. (With Eric Cantors defeat), they are now all Christian and all white except for one black senator, who was appointed.",FALSE
"If the Stamp Farm wind turbine is built, the health risk of flicker impact created by shadows of blades of turbines poses real and significant health risks, particularly seizures.",FALSE
Gov. Crist's veto also clears the way for taxpayer funding of abortion in Florida.,FALSE
Says she condemned violence at a campaign stop in Arizona in March.,FALSE
