statement,label
Today 46 percent of all Floridians owe more on their home than it is worth.,TRUE
"Says that when President Obama visited El Paso, he pronounced that the border with Mexico and the United States was safer than it ever was in history.",TRUE
"Says Texas gained 21,000 doctors due to tort reform.",TRUE
"Technically, (Ted Cruz is) not even an American.",TRUE
Most private sector jobs in the history of Buffalo exist in Buffalo today,TRUE
"Rubio's ""got more experience than Obama had.""",TRUE
More than 125 jobs have been created at the Milwaukee Job Corps Center.,TRUE
Says a university survey concluded his Massachusetts administration had more women in senior leadership positions than any other state in America.,TRUE
The Ohio Democratic Party has raised $1.1 million since the November election. A very small percentage of that has come from organized labor.,TRUE
Says a careless attitude and poor oversight by the Texas Department of Agriculture led to deaths and illnesses traced to a Texas peanut plant.,TRUE
TheU.S. economyis three times asbig as Chinas.,TRUE
Providence graduation rates are up.,TRUE
Says Alex Jones said that the victims of the Sandy Hook massacre were child actors and no one was actually killed there.,TRUE
"Says no, youre wrong, responding to the assertion that stop-and-frisk was ruled unconstitutional in New York.",TRUE
The majority of revenue generated by a proposed Kenosha casino would be sent to the Seminole tribe in Florida.,TRUE
I've got the most international experience here.,TRUE
Says Gov. Rick Scott cut more government jobs than were created in the private sector in Florida in 2012.,TRUE
"Florida doesnt regulate assault weapons or .50 caliber rifles or large-capacity ammunition magazines. It doesnt require a permit to purchase a gun. It doesnt require any registration, whatsoever.",TRUE
"Texas is home to millions of Latinas, but the state has never elected a Latina to Congress.",TRUE
"Studies suggest the 2017 College Football Playoff Championship game will bring about 1,700 to 1,800 full-time jobs.",TRUE
Says that he did not exactly say that communities have the right to ban mosques.,TRUE
"Faced with $1 million in campaign debt, Scott Walker is unloading his campaign security costs onto the backs of Wisconsin taxpayers.",TRUE
"George Allen had 40,000 earmarks while he was a senator.",TRUE
We are amassing most of our military strength in a country where fewer than 100 members of al Qaeda remain.,TRUE
He won't even support his colleague's ... motion to censure the Bush administration for systemic repeated illegal wiretaps.,TRUE
Says Romney said we should ask Pakistan for permission to take a shot at Osama bin Laden.,TRUE
More than 1 million Texans live without affordable health care because Rick Perry failed to partner with the Legislature to find a Texas solution to closing the coverage gap.,TRUE
There are actually half a million fewer government employees now than there were when (President Barack) Obama took office.,TRUE
The Clean Power Plan is something that Sen. Sanders has said he would delay implementing.,TRUE
Says Marco Rubio has the worst voting record there is today.,TRUE
Millions of dollars are spent by Planned Parenthood to elect Democrats to the House of Representatives and the Senate.,TRUE
The biggest job of the surgeon general is to translate health care and health care needs into plain English.,TRUE
"Says Barack Obama is a hypocrite for criticizing President George W. Bushs drone attack program, then using it aggressively as president.",TRUE
Says Measure 11 is one of the most significant reasons for decrease in violent crime.,TRUE
"Says 160,000 kids stay home every day because they are afraid to go to school because of bullying.",TRUE
We reduced abortion. We increased adoptions by 135 percent.,TRUE
"Wisconsin pays criminal defense lawyers who represent the indigent $40 per hour, the lowest in the country.",TRUE
House Bill 2301 never had a public hearing,TRUE
The proposed transportation tax plan revokes a tax-credit for consumers electric cars while the state retains similar credits for similar vehicles for businesses.,TRUE
Theres no plan from Senate Democrats or the White House to replace the sequester.,TRUE
Says U.S. Senate rival Tommy Thompson said he wants to do away with Medicare.,TRUE
The nation as a whole has created jobs at a rate that is two times the rate that we have created jobs here in Wisconsin under Gov. Walker.,TRUE
"I differed with my party on business legislation, on consumer protection, and on free trade agreements.",TRUE
We will have the highest general revenue in state history next year. Conservative pro-growth policies work in our state.,TRUE
Comic strip says government study shows Head Start has little or no impact on the children its supposed to help.,TRUE
"In 2013, Dan Patrick voted against funding to test the backlog of rape kits, allowing rapists to walk free.",TRUE
A majority of the candidates on this stage have supported amnesty ... I have never supported amnesty.,TRUE
Says Pope Francis took the name of a saint who basically reached out to Muslims.,TRUE
"The claim ... that we plan to set up panels of bureaucrats with the power to kill off senior citizens ... is a lie, plain and simple.",TRUE
One-third of the gasoline is purchased by out-of-state people in Virginia,TRUE
"Obamacare is a massive, massive income redistribution with $250 billion a year in Medicaid expansion (and) in the subsidy structure thats basically being paid for by people on Medicare, through Medicare cuts, and a lot of tax increases.",TRUE
The federal tax code has loopholes that are giving incentives for companies that are shipping jobs overseas.,TRUE
"The Republican from Georgia [U.S. Rep. Jack Kingston], he hasnt even been to a NASCAR race.",TRUE
Says Kurt Schrader supports Obamas sequester but wont cut $1.6 million to fund new video games.,TRUE
"In the last year, Wisconsin ranked third in Midwest job growth.",TRUE
"The typical Wisconsin worker makes $5,000 less each year than our neighbors in Minnesota under Gov. Scott Walkers policies.",TRUE
"FIFA pressured Brazil into passing a so-called Budweiser bill, allowing beer sales in soccer stadiums.",TRUE
Leticia Van de Putte voted to stop schools from removing teachers convicted of a felony.,TRUE
"Having an entirely Democrat congressional delegation in 2009, when the [federal stimulus] bill passed, increases the per capita stimulus dollars that the state receives per person by $460.",TRUE
Says a state bill checks the spending habits of the Milwaukee County Board of Supervisors by bringing it in line with other county boards around the state.,TRUE
Recently Rick Scott closed 30 womens health care centers across the state.,TRUE
The income tax that started at 2 percent under Governor Byrne is now 9 percent.,TRUE
Says federal health care overhaul will cost Texas state government upwards of $30 billion over the next 10 years.,TRUE
"Says President Barack Obama has put (up) a stop sign against oil drilling, against any kind of exploration offshore or in Alaska.",TRUE
"Ive created over 40,000 jobs.",TRUE
Passing a federal firearms background check through the NICS database . . . typically takes 90 seconds.,TRUE
The debt-ceiling bill doesnt cut the debt. It will add about $7 trillion in new debt over the next 10 years.,TRUE
